index,category_index,paper_link
1,77,https://vneconomy.vn/10-000-phan-qua-tang-tre-em-khuyet-tat-tren-ca-nuoc.htm
2,77,https://vneconomy.vn/1110-tac-pham-tham-du-giai-bao-chi-phong-chong-tham-nhung-lang-phi-tieu-cuc.htm
3,77,https://vneconomy.vn/20-nen-kinh-te-co-ty-le-sinh-thap-nhat-the-gioi-nam-2024.htm
4,77,https://vneconomy.vn/250-00-lao-dong-nu-viet-nam-lam-viec-o-nuoc-ngoai-mang-lai-hon-2-5-ty-usd-kieu-hoi.htm
5,77,https://vneconomy.vn/3-3-trieu-nguoi-se-duoc-nhan-gop-luong-huu-tro-cap-bao-hiem-xa-hoi-truoc-tet-nguyen-dan-2024.htm
6,77,https://vneconomy.vn/6-thang-dau-nam-tp-hcm-da-trien-khai-131-cuoc-thanh-tra-hanh-chinh.htm
7,77,https://vneconomy.vn/6-tieu-chi-sap-xep-sap-nhap-don-vi-hanh-chinh-cap-tinh.htm
8,77,https://vneconomy.vn/7-thang-ha-noi-tao-viec-lam-cho-gan-145000-lao-dong.htm
9,77,https://vneconomy.vn/78-ho-dan-sa-na-nam-trong-vung-nguy-hiem-sat-lo-thanh-hoa-cong-bo-tinh-huong-khan-cap.htm
10,77,https://vneconomy.vn/98-nguoi-nhan-bao-hiem-that-nghiep-qua-tai-khoan-ca-nhan.htm
11,77,https://vneconomy.vn/ai-tai-dinh-hinh-nganh-cong-nghiep-chip.htm
12,77,https://vneconomy.vn/an-sinh-trong-thoi-ky-moi-khong-de-ai-bi-bo-lai-phia-sau.htm
13,77,https://vneconomy.vn/an-toan-cho-tre-den-truong.htm
14,77,https://vneconomy.vn/ba-bo-truong-ban-giao-nhiem-vu-quan-ly-nha-nuoc-ve-lao-dong-va-giao-duc.htm
15,77,https://vneconomy.vn/ba-loai-tien-luong-du-kien-tang-dong-loat-tu-ngay-1-7.htm
16,77,https://vneconomy.vn/bac-ninh-khoi-cong-nha-o-xa-hoi-tri-gia-gan-700-ty-dong.htm
